raw_data
2. Technology
3. Economy"
"1. Medicine
2. Engineering
3. Engineering"
"1. Car
2. Technology
3. Technology"
"1. Science
2. Physics
3. Science"
"1. Religion
2. Religion
3. Religion"
"1. Technology
2. Computer
3. Electronics"
"1. Technology
2. Space
3. Physics"
"1. Religion
2. Violence
3. Politics"
"1. Transport
2. Technology
3. Vehicle"
"1. Religion
2. Religion
3. Religion"
"1. Politics
2. Politics
3. Politics"
"1. Technology
2. Technology
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Technology
3. Technology"
"1. Technology
2. Computer
3. Email"
"1. Politics
2. Politics
3. Technology"
I don't see any text provided. Please provide the text so I can generate the desired output format.
"1. Car
2. Custom
3. Custom"
"1. Car
2. Technology
3. Technology"
"1. Econom
2. Econom
3. Econom"
"1. Car
2. Religion
3. Car"
"1. Computer
2. Computer
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. File
2. Print
3. Notepad"
"1. Space
2. Politics
3. Technology"
"1. Sports
2. Sports
3. Sports"
"1. Sports
2. Sports
3. Sports"
"1. Hockey
2. Sports
3. Sports"
"1. Religion
2. Politics
3. History"
"1. Technology
2. Computer
3. Technology"
"1. Computer
2. Program
3. Software"
"1. Tanks
2. Tear Gas
3. Children"
"1. Psych
2. Politics
3. Psych"
"1. Computer
2. Computer
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. Technology
2. Sports
3. Politics"
"1. Technology
2. Technology
3. Technology"
"1. Sports
2. Sports
3. Sports"
"1. Email
2. Internet
3. Email"
"1. Religion
2. Religion
3. Religion"
"1. Technology
2. Computer
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Mail
2. Fraud
3. Law"
"1. Religion
2. Religion
3. Religion"
"1. Car
2. Car
3. Car"
"1. Religion
2. Religion
3. Religion"
"1. Hockey
2. Sports
3. Sports"
"1. Car
2. Car
3. Technology"
"1. Propane
2. Survivors
3. Survivors"
"1. Performance
2. Technology
3. Computer"
"1. Car
2. Car
3. Car"
"1. Resizing
2. Window
3. Resizing"
"1. Religion
2. Religion
3. Religion"
"1. Sports
2. Sports
3. Sports"
"1. Religion
2. Religion
3. Religion"
"1. Raytracing
2. Raytracing
3. Raytracing"
"1. Print
2. Print
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. Baseball
2. Baseball
3. Baseball"
"1. Religion
2. Politics
3. Technology"
"1. Baseball
2. Baseball
3. Baseball"
"1. Port
2. Port
3. Email"
"1. Religion
2. War
3. Politics"
"1. Error
2. Memory
3. Computer"
"1. Fire
2. Fire
3. Motorcycles"
"1. Security
2. Technology
3. Crime"
"1. Cars
2. Cars
3. Sports"
"1. Car
2. Car
3. Car"
"1. Software
2. Security
3. Security"
"1. Finance
2. Psychic
3. Psychic"
"1. Religion
2. Religion
3. Religion"
"1. Sports
2. Finance
3. Business"
"1. Font
2. Windows
3. Software"
"1. Car
2. Car
3. Car"
"1. Medicine
2. Medicine
3. Medicine"
"1. Punishment
2. Punishment
3. Punishment"
"1. Widget
2. 3D
3. Software"
"1. Religion
2. Religion
3. Religion"
"1. Sports
2. Sports
3. Sports"
"1. Baseball
2. Sports
3. Sports"
"1. Technology
2. Technology
3. Technology"
"1. Argument
2. Discrimination
3. Argument"
"1. Computer
2. Computer
3. Computer"
"1. Computer
2. Conference
3. Registration"
"1. Security
2. Security
3. Security"
"1. Sports
2. Sports
3. Technology"
"1. Email
2. Press
3. Chip"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Computer
2. Computer
3. Computer"
"1. Poverty
2. Poverty
3. Poverty"
"1. Technology
2. Technology
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Millipede
2. Millipede
3. Biology"
"1. Ticket
2. Ticket
3. Ticket"
"1. Gun
2. Fire
3. Gun"
"1. Radar
2. Photos
3. Law"
"1. Sports
2. Sports
3. Sports"
"1. Technology
2. Sports
3. Sports"
"1. Technology
2. Technology
3. Technology"
"1. Computer
2. Technology
3. Software"
"1. Sports
2. Sports
3. Sports"
"1. Sports
2. Sports
3. Sports"
"1. Computer
2. Program
3. Software"
"1. Oil
2. Car
3. Vehicle"
"1. Technology
2. Sports
3. Vehicles"
"1. Display
2. Display
3. Display"
"1. Sports
2. Sports
3. Sports"
"1. Language
2. Philosophy
3. Politics"
"1. Sound
2. Technology
3. Computer"
"1. Security
2. Law
3. Security"
"1. Computer
2. Software
3. Computer"
"1. Law
2. Law
3. Law"
"1. Language
2. Technology
3. Software"
"1. Scanner
2. Print
3. Software"
"1. Illness
2. Biography
3. Biography"
"1. Technology
2. Language
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Program
2. Program
3. Program"
"1. Technology
2. Technology
3. Technology"
"1. Technology
2. Science
3. Sports"
"1. Computer
2. Software
3. Software"
"1. Security
2. Security
3. Security"
"1. LED
2. LED
3. LED"
"1. Religion
2. Politics
3. Politics"
"1. Medicine
2. Health
3. Health"
"1. Computer
2. Security
3. Computer"
"1. Boycott
2. Insurance
3. Boycott"
"1. Politics
2. Security
3. Technology"
"1. Transport
2. Technology
3. Sports"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Email
2. Print
3. Email"
"1. Medicine
2. Medicine
3. Medicine"
"1. Question
2. Question
3. Question"
"1. Space
2. Technology
3. Space"
"1. Politics
2. Politics
3. Politics"
"1. Graphics
2. Graphics
3. Graphics"
"1. Religion
2. Religion
3. Religion"
"1. Sports
2. Politics
3. Sports"
"1. Transport
2. Technology
3. Vehicles"
"1. Technology
2. Sports
3. Security"
"1. Graph
2. Graph
3. Graph"
"1. Technology
2. Technology
3. Technology"
"1. War
2. Politics
3. Economy"
"1. Sports
2. Sports
3. Sports"
"1. Religion
2. History
3. Politics"
"1. Space
2. Space
3. Technology"
"1. Car
2. Grips
3. Motorcycles"
"1. Politics
2. Politics
3. Politics"
"1. Car
2. Car
3. Car"
"1. Crime
2. Law
3. Law"
"1. Security
2. Security
3. Security"
"1. Technology
2. Sports
3. Politics"
"1. Technology
2. Technology
3. Technology"
"1. Security
2. Security
3. Security"
"1. Security
2. Motorcycle
3. Security"
"1. Politics
2. Politics
3. Politics"
"1. Politics
2. Politics
3. Politics"
"1. Card
2. Card
3. Computer"
"1. Operating
2. Software
3. Software"
"1. Law
2. Crime
3. Child"
"1. Baseball
2. Sports
3. Sports"
"The desired output format:
1. String
2. String
3. String"
"1. Religion
2. Religion
3. Religion"
"1. Internet
2. Email
3. Email"
"1. Technology
2. Politics
3. Sports"
"1. Computer
2. Computer
3. Computer"
"1. Religion
2. Religion
3. History"
"1. Technology
2. Technology
3. Computer"
"1. Technology
2. Technology
3. Technology"
"1. Car
2. Car
3. Car"
"1. Sports
2. Sports
3. Sports"
"1. Phone
2. Directory
3. CD"
"1. Religion
2. Religion
3. Religion"
"1. Philosoph
2. Religion
3. Philosophy"
"1. Law
2. Discrimination
3. Law"
"1. Sports
2. Sports
3. Sports"
"1. Space
2. Aesthetics
3. Technology"
"1. Security
2. Security
3. Security"
"1. Computer
2. Computer
3. Computer"
"1. Sports
2. Sports
3. Sports"
"1. Image
2. Image
3. Software"
"1. Baseball
2. Sports
3. Sports"
"1. Base
2. Base
3. Base"
"1. Insurance
2. Insurance
3. Insurance"
"1. Film
2. Police
3. Law"
"1. VR
2. VR
3. VR"
"1. Computer
2. Technology
3. Software"
"1. Religion
2. Politics
3. Politics"
"1. Technology
2. Computer
3. Computer"
"1. Key
2. Key
3. Geek"
"1. Sports
2. Sports
3. Sports"
"1. Biology
2. Chemistry
3. Chemistry"
"1. Drawable
2. Program
3. Software"
"1. Base
2. Base
3. Base"
"1. Sports
2. Sports
3. Sports"
"1. Astronomy
2. Physics
3. Science"
"1. Security
2. Security
3. Security"
"1. Security
2. Government
3. Technology"
"1. Algorithm
2. Program
3. Game"
"1. Religion
2. Religion
3. Religion"
"1. Medicine
2. Animal
3. Medicine"
"1. Technology
2. Politics
3. Sports"
"1. Games
2. Games
3. Economy"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Politics
3. Politics"
"1. Weapon
2. Law
3. Technology"
"1. Sex
2. Sex
3. Sex"
"1. Computer
2. Software
3. Security"
"1. Camera
2. Camera
3. Camera"
"1. Computer
2. Technology
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Ethernet
2. Computer
3. Computer"
"1. Medicine
2. Medicine
3. Medicine"
"1. Computer
2. Computer
3. Computer"
"1. Article
2. Response
3. Facts"
"1. Electron
2. Light
3. Light"
"1. Politics
2. Religion
3. Politics"
"1. Base
2. Base
3. Sports"
"1. Software
2. Software
3. Software"
"1. Technology
2. Security
3. Medicine"
"1. Communication
2. Technology
3. Electronics"
"1. Computer
2. Computer
3. Computer"
"1. Religion
2. Politics
3. Politics"
"1. Technology
2. Technology
3. Technology"
"1. Fire
2. Religion
3. Politics"
"1. Politics
2. Politics
3. Technology"
"1. History
2. Religion
3. Politics"
"1. Motor
2. Motor
3. Motor"
"1. Car
2. Car
3. Car"
"1. Religion
2. Religion
3. Religion"
"1. Computer
2. Sports
3. Security"
"1. Baseball
2. Baseball
3. Baseball"
"1. Security
2. Public
3. Security"
"1. Hockey
2. Sports
3. Sports"
"1. Computer
2. Gaming
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. Politics
2. Politics
3. Politics"
"1. Space
2. Technology
3. Engineering"
"1. Technology
2. Technology
3. Technology"
"1. Bike
2. Mechanics
3. Maintenance"
"1. Space
2. Technology
3. Technology"
"1. Science
2. Technology
3. Technology"
"1. Security
2. Security
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Religion
2. Law
3. Law"
"1. Explosives
2. Explosives
3. Explosives"
"1. Language
2. Politics
3. Politics"
"1. Sports
2. Sports
3. Sports"
"1. Science
2. Technology
3. Graphics"
"1. Security
2. Politics
3. Security"
"1. Computer
2. Computer
3. Computer"
"1. Baseball
2. Music
3. Sports"
"1. Key
2. Key
3. Computer"
"1. Baseball
2. Baseball
3. Baseball"
"1. Technology
2. Technology
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Vehicle
2. Vehicle
3. Camping"
"1. Religion
2. Religion
3. Religion"
"1. Politics
2. Politics
3. Politics"
"1. Computer
2. Music
3. Music"
"1. Flames
2. Flames
3. Flames"
"1. Religion
2. Religion
3. Religion"
"1. History
2. History
3. History"
"1. Battery
2. Battery
3. Battery"
"1. Station
2. Employment
3. Station"
"1. Technology
2. Economy
3. Economy"
"1. Hearing
2. Technology
3. Technology"
"1. genealogical
2. religion
3. religion"
"1. Car
2. Car
3. Car"
"1. X11
2. X11
3. Computer"
"1. Gaming
2. Technology
3. Email"
"1. Medicine
2. Medicine
3. Medicine"
"1. Baseball
2. Sports
3. Sports"
"1. Car
2. Car
3. Car"
"1. Software
2. Software
3. Software"
"1. Space
2. Astronomy
3. Technology"
"1. X11
2. X11
3. Computer"
"1. Graphics
2. Software
3. Art"
"1. Computer
2. Computer
3. Computer"
"1. Electron
2. Electron
3. Electron"
"1. Image
2. Image
3. Software"
"1. Technology
2. Politics
3. Sports"
"1. Space
2. Politics
3. Technology"
"1. Military
2. Security
3. Security"
"1. Sports
2. Sports
3. Sports"
"1. Base
2. Base
3. Base"
"1. Government
2. Government
3. Government"
"1. Politics
2. Politics
3. Politics"
"1. Topics
2. Topics
3. Topics"
"1. Genocide
2. History
3. Politics"
"1. Medicine
2. Medicine
3. Medicine"
"1. Computer
2. Computer
3. Computer"
"1. Base
2. Base
3. Base"
"1. Car
2. Finance
3. Ad"
"1. Color
2. Program
3. Program"
"1. War
2. War
3. Technology"
"1. Escrow
2. Government
3. Security"
"1. Technology
2. Technology
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Graphics
2. Computer
3. Display"
"1. Government
2. Law
3. Technology"
"1. Clothing
2. Outdoors
3. Food"
"1. Conference
2. Probability
3. Probability"
"1. Ship
2. History
3. Culture"
"1. Car
2. Car
3. Car"
"1. Technology
2. Sports
3. Technology"
"1. Baseball
2. Sports
3. Sports"
"1. Law
2. Law
3. Law"
"1. Base
2. Base
3. Sports"
"1. Network
2. Network
3. Network"
"1. Religion
2. Food
3. Advertising"
"1. Ghostscript
2. Ghostview
3. Ghostscript"
"1. Security
2. Security
3. Security"
"1. Politics
2. Politics
3. Technology"
"1. Security
2. Security
3. Security"
"1. Transport
2. Politics
3. Technology"
"1. Space
2. Astronomy
3. Astronomy"
"1. Religion
2. Sports
3. Vacuum"
"1. Medicine
2. Medicine
3. Technology"
"1. Technology
2. Sports
3. Sports"
"1. Religion
2. Religion
3. Religion"
"1. Excised
2. Excised
3. Excised"
"1. Technology
2. Medicine
3. Space"
"1. Security
2. Security
3. Security"
"1. Hockey
2. Politics
3. Politics"
"1. Electron
2. Tools
3. Electron"
"1. Card
2. Card
3. Internet"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Software
3. Computer"
"1. Technology
2. Space
3. Technology"
"1. Motor
2. Motor
3. Motor"
"1. File
2. File
3. Computer"
"1. Computer
2. Computer
3. Computer"
"1. Computer
2. Program
3. Debug"
"1. Image
2. Image
3. Image"
"1. Religion
2. Religion
3. Politics"
"1. Computer
2. Security
3. Security"
"1. Politics
2. Politics
3. Politics"
"1. Radio
2. Computer
3. Education"
"1. Medicine
2. Medicine
3. Sports"
"1. Technology
2. Environment
